author_adjlist,author_metis,verified,activity,defaultprofile,userurl,hashtag,tweeturl,mentions,media,retweets
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,1    ,5
2442059       ,3144        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
5162706       ,5553        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
3742385       ,1044        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,1    ,0
4177468       ,4916        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,0
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
5230682       ,888         ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
9228249       ,4154        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,0
5134461       ,7048        ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,1    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,12
4494035       ,5275        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
4518777       ,5944        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
7452811       ,5764        ,0       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,1
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
3049478       ,3832        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
3076503       ,8172        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,3
7407639       ,7879        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
7452811       ,5764        ,0       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,0
2904005       ,4257        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,3
5766697       ,5573        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
8144229       ,3983        ,0       ,0       ,1             ,0      ,1      ,1       ,0       ,0    ,0
1762418       ,626         ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
384730        ,4923        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
5871997       ,4484        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,76
2232753       ,5945        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
1060870       ,3301        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,1
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,1
5040623       ,4789        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,1
5819240       ,4158        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
3295471       ,2166        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,0
7487238       ,8364        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,1    ,1
1704865       ,7069        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,1
4140149       ,3334        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,2
8660612       ,4150        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
1559022       ,5671        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,12
4387978       ,7676        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,1    ,0
995499        ,8076        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,16
5741027       ,7144        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,2
7452811       ,5764        ,0       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,0
1610545       ,6644        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,1
7252360       ,538         ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,40
8484231       ,1005        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
2904005       ,4257        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
6044595       ,2995        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
2904005       ,4257        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
1202413       ,6206        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,4
8968661       ,1228        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,3
300239        ,5948        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
6043404       ,8392        ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,0    ,8
6271319       ,2583        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,48
6203600       ,2866        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,5
5705846       ,7256        ,0       ,0       ,0             ,0      ,1      ,1       ,1       ,0    ,1
7126074       ,1037        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
8986218       ,4294        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,38
7005361       ,7089        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
8208524       ,7865        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,4
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,1    ,4
3742385       ,1044        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
4564673       ,6784        ,0       ,1       ,1             ,1      ,1      ,0       ,0       ,1    ,2
3742666       ,1176        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,5
3076503       ,8172        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,1
1762418       ,626         ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
300239        ,5948        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
4518777       ,5944        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,1
3674437       ,406         ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,0
3742385       ,1044        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
8208524       ,7865        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,1    ,9
6244880       ,6666        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,1
6472251       ,7375        ,0       ,0       ,1             ,0      ,0      ,1       ,1       ,0    ,2
6112366       ,4960        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,1
1286475       ,5816        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
5230682       ,888         ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,1
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
300239        ,5948        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
8335642       ,137         ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,7
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,6
7312343       ,4661        ,0       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,42
2442059       ,3144        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,4
8944532       ,6448        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,4
4093778       ,4216        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,0
2096635       ,2045        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,12
6244880       ,6666        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
4608687       ,2200        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,0
8335642       ,137         ,0       ,1       ,0             ,0      ,0      ,0       ,1       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,7
4600752       ,481         ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
1982529       ,3525        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
8208524       ,7865        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,0    ,1
7138344       ,296         ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,1    ,0
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
1694158       ,1462        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
789753        ,3920        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,5
3037056       ,5805        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
6271319       ,2583        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,0
1948933       ,3982        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
7099413       ,4319        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
4633622       ,6512        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
638317        ,2451        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,0
4600752       ,481         ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
4494035       ,5275        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,5
5552210       ,4703        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,0
8041281       ,4456        ,0       ,0       ,1             ,0      ,0      ,1       ,0       ,0    ,0
3100720       ,5528        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,0
2836663       ,5852        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,8
6995627       ,3170        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,24
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,7
4314150       ,4990        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,4
5355469       ,7098        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,0
6271319       ,2583        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,1    ,3
2145092       ,2784        ,0       ,1       ,0             ,1      ,1      ,1       ,1       ,0    ,8
2193260       ,7222        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,1
4587496       ,4588        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
4684998       ,6091        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
6271319       ,2583        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,0    ,0
5699014       ,4557        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,8
873942        ,8195        ,0       ,1       ,1             ,1      ,0      ,1       ,0       ,1    ,0
4177468       ,4916        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,1
7229256       ,690         ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,1
