jobid,filename,file,mpi_size,code_version,runid,graph,metis_zero_based,tweets,stats,params,discount,corr,source_map,indir,outdir,features,sources,samples,epsilon,max_depth,max_nodes,sample_split,seed,command,topic,setuptime,cfeatures,csources,csamples,mae_retweet_probability,mae_mean_retweets,mape_retweet_probability,mape_mean_retweets,runtime,totaltime,nodes,mpiprocs,walltime,grid,opt
1349726,out-val-opt-neos_1349701.hawk-pbs5_1349726.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349726.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349726.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349726.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349726.hawk-pbs5,1,64,100,1.0,,,1,209397450107487111092184322319831578656,val,neos,2.101597547531128,91,64,100,0.0037883094363709,0.8660854273603804,0.0081484816155622,0.2413669018653692,4.218093633651733,8.171979427337646,1,128,00:30:00,,
1349727,out-val-opt-neos_1349701.hawk-pbs5_1349727.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349727.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349727.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349727.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349727.hawk-pbs5,1,256,1000,1.0,,,1,216205549855103738935187699659406541954,val,neos,0.6436853408813477,91,256,1000,0.0006095950352515,0.87349285477525,0.0013112112463663,0.2434312568925272,75.3824896812439,79.74685430526733,1,128,00:30:00,,
1349728,out-val-opt-neos_1349701.hawk-pbs5_1349728.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349728.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349728.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349728.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349728.hawk-pbs5,1,64,100,1.0,,,1,209719261597038830151658552321040624822,val,neos,14.802292346954346,91,64,100,0.0040853445080378,0.9966699732123896,0.0087873905698881,0.2777591401689941,4.239642858505249,21.758962631225582,2,256,00:30:00,,
1349729,out-val-opt-neos_1349701.hawk-pbs5_1349729.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349729.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349729.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349729.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349729.hawk-pbs5,1,256,1000,1.0,,,1,275364194419197284728663330907332235044,val,neos,15.31921935081482,91,256,1000,0.0006699633730113,0.8363270410220274,0.0014410608002793,0.2330736212164936,40.70106220245361,57.90778589248657,2,256,00:30:00,,
1349730,out-val-opt-neos_1349701.hawk-pbs5_1349730.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349730.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349730.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349730.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349730.hawk-pbs5,1,64,100,1.0,,,1,117534304761443626480334923937423823412,val,neos,1.908790111541748,91,64,100,0.0044491549911538,1.107164329390245,0.0095699304027639,0.3085525002484269,4.262715578079224,8.039463520050049,1,128,00:30:00,,
1349731,out-val-opt-neos_1349701.hawk-pbs5_1349731.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349731.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349731.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349731.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349731.hawk-pbs5,1,256,1000,1.0,,,1,55535658094498717716891537612831268099,val,neos,1.5179262161254885,91,256,1000,0.0006092098386102,0.8724065989912997,0.001310382705878,0.2431285313357602,77.47711873054504,81.1158459186554,1,128,00:30:00,,
1349732,out-val-opt-neos_1349701.hawk-pbs5_1349732.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349732.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349732.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349732.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349732.hawk-pbs5,1,64,100,1.0,,,1,171233000866989872838753008227785284272,val,neos,15.28780746459961,91,64,100,0.0039022448122625,1.0006170019364735,0.0083935514366547,0.2788591264574245,4.254893064498901,21.505342483520508,2,256,00:30:00,,
1349733,out-val-opt-neos_1349701.hawk-pbs5_1349733.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349733.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349733.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349733.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349733.hawk-pbs5,1,256,1000,1.0,,,1,59931322433357254013128364024577263442,val,neos,14.7030930519104,91,256,1000,0.0007215210323024,0.8234611172045025,0.0015519589847946,0.2294880532420545,40.603715658187866,58.00460505485535,2,256,00:30:00,,
1349734,out-val-opt-neos_1349701.hawk-pbs5_1349734.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349734.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349734.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349734.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349734.hawk-pbs5,1,64,100,1.0,,,1,62696032867847465087626103104661528977,val,neos,0.906012773513794,91,64,100,0.003756275159554,1.0481824600467664,0.0080795773404244,0.2921150096500085,4.296711206436157,8.533500671386719,1,128,00:30:00,,
1349735,out-val-opt-neos_1349701.hawk-pbs5_1349735.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349735.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349735.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349735.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349735.hawk-pbs5,1,256,1000,1.0,,,1,272204267431331656240331321976478003627,val,neos,1.455411672592163,91,256,1000,0.0006502931667378,0.8951472327115368,0.0013987510795753,0.2494660543261164,79.28958988189697,82.99891757965088,1,128,00:30:00,,
1349736,out-val-opt-neos_1349701.hawk-pbs5_1349736.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349736.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349736.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349736.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349736.hawk-pbs5,1,64,100,1.0,,,1,276007468824114777843263266112845053412,val,neos,17.037697076797485,91,64,100,0.0044447088614127,0.8950668132199548,0.0095603669795367,0.2494436424451176,4.180303335189819,23.368640184402462,2,256,00:30:00,,
1349737,out-val-opt-neos_1349701.hawk-pbs5_1349737.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349737.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349737.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349737.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349737.hawk-pbs5,1,256,1000,1.0,,,1,53356201460591333307373657001254852783,val,neos,15.73729920387268,91,256,1000,0.000594308320692,0.8483498929855813,0.0012783302173368,0.2364242358768433,41.124022245407104,58.75071620941162,2,256,00:30:00,,
1349738,out-val-opt-neos_1349701.hawk-pbs5_1349738.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349738.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349738.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349738.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349738.hawk-pbs5,1,64,100,1.0,,,1,108584307540191775581708770236218058719,val,neos,1.8481523990631104,91,64,100,0.0041404839351019,1.0615140187139032,0.0089059929742774,0.2958303440857007,4.208127975463867,7.972558975219727,1,128,00:30:00,,
1349739,out-val-opt-neos_1349701.hawk-pbs5_1349739.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349739.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349739.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349739.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349739.hawk-pbs5,1,256,1000,1.0,,,1,41448135528788304239107485211479861750,val,neos,1.6432957649230957,91,256,1000,0.0006668685558768,0.9121277934382428,0.001434403989122,0.2541983188407534,64.74981904029846,68.26893186569214,1,128,00:30:00,,
1349742,out-opt-neos_1349742.hawk-pbs5-20210903T2256.txt,/Users/ian/duck/hawk/propagation/out/opt-neos_1349742.hawk-pbs5/out-opt-neos_1349742.hawk-pbs5-20210903T2256.txt,1024,v0.2-37-g9665f46,opt-neos_1349742.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,,,,,data,out/opt-neos_1349742.hawk-pbs5,1,64,1000,1.0,,,1,128415597177264090605841130409273578374,optimize,neos,10.939622402191162,,,,,,,,2259.2922694683075,2272.561828613281,8,1024,10:00:00,"{'discount_factor': (0.0, 1.0, 0.1), 'corr': (0.0, 1.0, 0.1)}","{'discount_factor': (0.0, 1.0, 0.01), 'corr': (0.0, 0.005, 0.0001)}"
1349743,out-val-opt-neos_1349742.hawk-pbs5_1349743.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349743.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349743.hawk-pbs5-20210904T0458.txt,128,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349743.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349743.hawk-pbs5,1,64,100,1.0,,,1,8483570282192682004366438419578477682,val,neos,2.1694939136505127,91,64,100,0.0041825482881856,1.2516618344857422,0.0089964714881185,0.3488221018724514,4.042574405670166,8.20260238647461,1,128,00:30:00,,
1349744,out-val-opt-neos_1349742.hawk-pbs5_1349744.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349744.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349744.hawk-pbs5-20210904T0458.txt,128,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349744.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349744.hawk-pbs5,1,256,1000,1.0,,,1,96620333228228812313860565668325103253,val,neos,2.027174711227417,91,256,1000,0.0007663109723484,0.9277144188931232,0.001648300112455,0.258542111471056,79.56430768966675,83.51872038841248,1,128,00:30:00,,
1349745,out-val-opt-neos_1349742.hawk-pbs5_1349745.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349745.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349745.hawk-pbs5-20210904T0458.txt,256,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349745.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349745.hawk-pbs5,1,64,100,1.0,,,1,94851933257250815282072511694894572424,val,neos,19.062280654907227,91,64,100,0.0043546269691646,1.0700074408185012,0.0093666049188582,0.2981973519060142,4.207302093505859,25.46993064880371,2,256,00:30:00,,
1349746,out-val-opt-neos_1349742.hawk-pbs5_1349746.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349746.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349746.hawk-pbs5-20210904T0458.txt,256,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349746.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349746.hawk-pbs5,1,256,1000,1.0,,,1,289567861698120732287034588070498460831,val,neos,15.254968881607056,91,256,1000,0.0006418790521376,0.9120766759503856,0.0013806527010551,0.2541840730524217,41.26644945144653,58.510380029678345,2,256,00:30:00,,
1349747,out-val-opt-neos_1349742.hawk-pbs5_1349747.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349747.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349747.hawk-pbs5-20210904T0458.txt,128,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349747.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349747.hawk-pbs5,1,64,100,1.0,,,1,14506826010010840438448154289861380655,val,neos,0.8081121444702148,91,64,100,0.004315173463217,1.14279706457131,0.0092817422186794,0.3184828865867067,4.158725500106812,8.540971279144287,1,128,00:30:00,,
1349748,out-val-opt-neos_1349742.hawk-pbs5_1349748.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349748.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349748.hawk-pbs5-20210904T0458.txt,128,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349748.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349748.hawk-pbs5,1,256,1000,1.0,,,1,292828037853597663075648074490180191409,val,neos,1.8073952198028564,91,256,1000,0.0006439160988263,0.95307771243963,0.0013850342960044,0.2656105361218207,77.18496465682983,80.91334795951843,1,128,00:30:00,,
1349749,out-val-opt-neos_1349742.hawk-pbs5_1349749.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349749.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349749.hawk-pbs5-20210904T0458.txt,256,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349749.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349749.hawk-pbs5,1,64,100,1.0,,,1,40023011181668795886516338279683974251,val,neos,16.393487215042114,91,64,100,0.0047821409532268,0.9067161778649192,0.0102861680902511,0.252690170979404,4.26061487197876,23.9465389251709,2,256,00:30:00,,
1349750,out-val-opt-neos_1349742.hawk-pbs5_1349750.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349750.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349750.hawk-pbs5-20210904T0458.txt,256,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349750.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349750.hawk-pbs5,1,256,1000,1.0,,,1,175884906753995553245263751664719657633,val,neos,14.802668571472168,91,256,1000,0.0006153693416542,0.9871166702903968,0.0013236315172959,0.2750967571568581,41.33161091804504,58.69846439361572,2,256,00:30:00,,
1349751,out-val-opt-neos_1349742.hawk-pbs5_1349751.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349751.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349751.hawk-pbs5-20210904T0458.txt,128,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349751.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349751.hawk-pbs5,1,64,100,1.0,,,1,224182727621145839982597704587390221530,val,neos,2.188028335571289,91,64,100,0.0045334283677707,1.143735351245996,0.0097511986100153,0.3187443750502878,4.160285472869873,8.439128398895264,1,128,00:30:00,,
1349752,out-val-opt-neos_1349742.hawk-pbs5_1349752.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349752.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349752.hawk-pbs5-20210904T0458.txt,128,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349752.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349752.hawk-pbs5,1,256,1000,1.0,,,1,285519104318526790976252763320015822623,val,neos,1.915571689605713,91,256,1000,0.0006130794471092,0.9687400608291664,0.0013187060580865,0.2699754317629356,77.66983032226562,81.46833968162537,1,128,00:30:00,,
1349753,out-val-opt-neos_1349742.hawk-pbs5_1349753.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349753.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349753.hawk-pbs5-20210904T0458.txt,256,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349753.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349753.hawk-pbs5,1,64,100,1.0,,,1,143461822986365499649558337496063560152,val,neos,17.85180163383484,91,64,100,0.0039355117190239,1.038943535824732,0.0084651070428439,0.2895402399499365,4.250936269760132,25.46150922775269,2,256,00:30:00,,
1349754,out-val-opt-neos_1349742.hawk-pbs5_1349754.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349742.hawk-pbs5_1349754.hawk-pbs5/out-val-opt-neos_1349742.hawk-pbs5_1349754.hawk-pbs5-20210904T0458.txt,256,v0.2-37-g9665f46-dirty,val-opt-neos_1349742.hawk-pbs5_1349754.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349742.hawk-pbs5/params-neos-opt-neos_1349742.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349742.hawk-pbs5_1349754.hawk-pbs5,1,256,1000,1.0,,,1,117573823872302645780718854533977122131,val,neos,16.138879537582397,91,256,1000,0.0006513815276895,0.9350693624015944,0.0014010920945729,0.2605918399065579,41.5582377910614,61.4900016784668,2,256,00:30:00,,
1349824,out-discount-fpoe_1349824.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/discount-fpoe_1349824.hawk-pbs5/out-discount-fpoe_1349824.hawk-pbs5-20210904T0458.txt,1024,v0.2-37-g9665f46-dirty,discount-fpoe_1349824.hawk-pbs5,data/anon_graph_outer_fpoe_20201110.npz,False,data/sim_features_fpoe_20201110.csv,,,,,,data,out/discount-fpoe_1349824.hawk-pbs5,1,50,100,0.01,,,1,252412981272553081236093500036751785605,learn_discount,fpoe,31.266440391540527,,,,,,,,1145.0317068099976,1181.4302752017977,8,1024,10:00:00,,
1349825,out-corr-fpoe_1349825.hawk-pbs5-20210904T0458.txt,/Users/ian/duck/hawk/propagation/out/corr-fpoe_1349825.hawk-pbs5/out-corr-fpoe_1349825.hawk-pbs5-20210904T0458.txt,1024,v0.2-37-g9665f46-dirty,corr-fpoe_1349825.hawk-pbs5,data/anon_graph_outer_fpoe_20201110.npz,False,data/sim_features_fpoe_20201110.csv,,,,,,data,out/corr-fpoe_1349825.hawk-pbs5,1,50,100,0.0001,,,1,204717346567439703552916787521377837255,learn_corr,fpoe,31.66224265098572,,,,,,,,1197.776609659195,1234.3395760059357,8,1024,10:00:00,,
1349826,out-val-learn-discount-fpoe_1349824.hawk-pbs5_1349826.hawk-pbs5-20210904T0640.txt,/Users/ian/duck/hawk/propagation/out/val-learn-discount-fpoe_1349824.hawk-pbs5_1349826.hawk-pbs5/out-val-learn-discount-fpoe_1349824.hawk-pbs5_1349826.hawk-pbs5-20210904T0640.txt,128,v0.2-37-g9665f46-dirty,val-learn-discount-fpoe_1349824.hawk-pbs5_1349826.hawk-pbs5,data/anon_graph_outer_fpoe_20201110.npz,False,data/sim_features_fpoe_20201110.csv,,,out/discount-fpoe_1349824.hawk-pbs5/discount-fpoe-discount-fpoe_1349824.hawk-pbs5.csv,out/corr-fpoe_1349825.hawk-pbs5/corr-fpoe-corr-fpoe_1349825.hawk-pbs5.csv,,data,out/val-learn-discount-fpoe_1349824.hawk-pbs5_1349826.hawk-pbs5,1,64,100,1.0,,,1,117302530295720432409806208661936438792,val,fpoe,0.6788694858551025,132,64,100,0.0044094206051811,1.0135855444663822,0.0093143062865682,0.2038843767085872,15.407387495040894,20.30086827278137,1,128,00:30:00,,
1349827,out-val-learn-discount-fpoe_1349824.hawk-pbs5_1349827.hawk-pbs5-20210904T0640.txt,/Users/ian/duck/hawk/propagation/out/val-learn-discount-fpoe_1349824.hawk-pbs5_1349827.hawk-pbs5/out-val-learn-discount-fpoe_1349824.hawk-pbs5_1349827.hawk-pbs5-20210904T0640.txt,128,v0.2-37-g9665f46-dirty,val-learn-discount-fpoe_1349824.hawk-pbs5_1349827.hawk-pbs5,data/anon_graph_outer_fpoe_20201110.npz,False,data/sim_features_fpoe_20201110.csv,,,out/discount-fpoe_1349824.hawk-pbs5/discount-fpoe-discount-fpoe_1349824.hawk-pbs5.csv,out/corr-fpoe_1349825.hawk-pbs5/corr-fpoe-corr-fpoe_1349825.hawk-pbs5.csv,,data,out/val-learn-discount-fpoe_1349824.hawk-pbs5_1349827.hawk-pbs5,1,256,1000,1.0,,,1,52711126233938605900212808076664661746,val,fpoe,0.6307957172393799,132,256,1000,0.0006540008706817,0.8251391426018033,0.0013814886277927,0.165978077238459,462.8909506797791,467.97288370132446,1,128,00:30:00,,
